# Time (s),Altitude (m),Vertical velocity (m/s),Vertical acceleration (m/s²),Total velocity (m/s),Total acceleration (m/s²),Position East of launch (m),Position North of launch (m),Lateral distance (m),Lateral direction (°),Lateral velocity (m/s),Lateral acceleration (m/s²),Latitude (°),Longitude (°),Gravitational acceleration (m/s²),Angle of attack (°),Roll rate (r/s),Pitch rate (r/s),Yaw rate (r/s),Mass (g),Motor mass (g),Longitudinal moment of inertia (kg·m²),Rotational moment of inertia (kg·m²),CP location (cm),CG location (cm),Stability margin calibers (​),Mach number (​),Reynolds number (​),Thrust (N),Drag force (N),Drag coefficient (​),Axial drag coefficient (​),Friction drag coefficient (​),Pressure drag coefficient (​),Base drag coefficient (​),Normal force coefficient (​),Pitch moment coefficient (​),Yaw moment coefficient (​),Side force coefficient (​),Roll moment coefficient (​),Roll forcing coefficient (​),Roll damping coefficient (​),Pitch damping coefficient (​),Coriolis acceleration (m/s²),Reference length (cm),Reference area (cm²),Vertical orientation (zenith) (°),Lateral orientation (azimuth) (°),Wind velocity (m/s),Air temperature (°C),Air pressure (mbar),Speed of sound (m/s),Simulation time step (s),Computation time (s)
# Event IGNITION occurred at t=0 seconds
# Event LAUNCH occurred at t=0 seconds
19.07,3429.7520238,81.6996918,-10.5292159,88.61157,10.5331404,723.6415871,0.5193353,723.6417734,0.0411194,34.3099214,0.2875031,33.0000044,-106.9922403,9.7808665,0.2108106,0,-0.013802,-0.0000085,24895.0250818,3342,16.4541965,0.10602,202.2588521,155.996664,2.9376548,0.2847261,11836233.0037182,0,19.643319,0.3206231,0.3206671,0.2275709,0.0164318,0.0766203,0.0367532,0.1115881,0.0002594,0,0,0,0,-0.003409,0.0111721,15.748,194.778355,63.0104197,0.0715228,6.9215564,-16.3153882,553.7160446,321.4117748,0.01,2.1936645
19.08,3430.568494,81.5943293,-10.5432837,88.5133845,10.5463626,723.9846721,0.5198498,723.9848587,0.0411406,34.3072102,0.2548181,33.0000044,-106.9922366,9.780864,0.2951005,0,-0.0136774,-0.0000022,24895.0250818,3342,16.4541965,0.10602,202.0792833,155.996664,2.9262522,0.2842747,11816487.9242145,0,19.5835986,0.3206574,0.3207433,0.2276374,0.0164193,0.0766007,0.0516257,0.1542602,-0.000132,0,0,0,0,-0.0033584,0.0111604,15.748,194.778355,62.9609452,0.0714635,6.8089065,-16.3206952,553.6554885,321.4085587,0.01,2.1942788
19.09,3431.3839099,81.4888262,-10.5573228,88.4152124,10.5596651,724.3277316,0.5203645,724.3279185,0.0411619,34.3048245,0.2224036,33.0000044,-106.9922329,9.7808615,0.3787625,0,-0.0135143,0.000001,24895.0250818,3342,16.4541965,0.10602,201.9022934,155.996664,2.9150133,0.2838234,11796753.6888597,0,19.5247994,0.3206918,0.3208329,0.2277039,0.0164067,0.0765812,0.0664877,0.1970203,0.0002803,0,0,0,0,-0.0032893,0.0111487,15.748,194.778355,62.9119874,0.0714043,6.6962566,-16.3259954,553.5950105,321.4053468,0.01,2.1948527
19.1,3432.1982701,81.383183,-10.5713007,88.3170534,10.5730137,724.6707689,0.5208795,724.6709561,0.0411831,34.3027614,0.1903144,33.0000044,-106.9922292,9.780859,0.4616577,0,-0.0133129,0.0000038,24895.0250818,3342,16.4541965,0.10602,201.728132,155.996664,2.903954,0.2833722,11777030.1095582,0,19.4668788,0.3207263,0.3209353,0.2277705,0.0163942,0.0765616,0.0813117,0.2391342,-0.0004153,0,0,0,0,-0.0032022,0.0111371,15.748,194.778355,62.8636868,0.0713441,6.5836066,-16.3312888,553.5346109,321.402139,0.01,2.1954765
19.11,3433.0115734,81.2774844,-10.5683882,88.218917,10.5701584,725.0137865,0.5213947,725.013974,0.0412043,34.3008431,0.1934418,33.0000044,-106.9922255,9.7808565,0.4544838,0,-0.013094,0.0000036,24895.0250818,3342,16.4541965,0.10602,201.7425036,155.996664,2.9048666,0.283143,11766532.9152934,0,19.4340597,0.3207454,0.3209481,0.2278059,0.0163878,0.0765517,0.0800239,0.2353184,0.0000745,0,0,0,0,-0.0031029,0.0111254,15.748,194.778355,62.8161564,0.0712861,6.6296781,-16.3365752,553.4742896,321.3989354,0.01,2.1960665
19.12,3433.8238199,81.1718158,-10.5653105,88.1208129,10.5671446,725.3567848,0.5219102,725.3569726,0.0412256,34.298892,0.1968735,33.0000045,-106.9922219,9.780854,0.4464539,0,-0.0128786,0.0000038,24895.0250818,3342,16.4541965,0.10602,201.7586685,155.996664,2.9058931,0.282914,11756050.4545109,0,19.4012746,0.3207645,0.3209602,0.2278412,0.0163815,0.0765418,0.0785834,0.2317951,-0.0004531,0,0,0,0,-0.0030065,0.0111137,15.748,194.778355,62.7694079,0.0712285,6.6757495,-16.3418548,553.4140467,321.395736,0.01,2.1966221
19.13,3434.6350098,81.0661788,-10.5620738,88.0227416,10.5639785,725.6997635,0.5224259,725.6999515,0.0412468,34.296905,0.2005965,33.0000045,-106.9922182,9.7808515,0.4375964,0,-0.0126673,0.000004,24895.0250818,3342,16.4541965,0.10602,201.7765709,155.996664,2.9070299,0.2826853,11745582.740152,0,19.3685273,0.3207837,0.3209717,0.2278765,0.0163752,0.076532,0.0769956,0.2267115,0.0003498,0,0,0,0,-0.0029134,0.011102,15.748,194.778355,62.7234265,0.0711722,6.7218209,-16.3471276,553.3538822,321.3925407,0.01,2.197167
19.14,3435.4451436,80.9605749,-10.5586826,87.9247032,10.5606648,726.042722,0.5229418,726.0429104,0.041268,34.2948794,0.2046014,33.0000045,-106.9922145,9.780849,0.4279298,0,-0.0124616,0.0000044,24895.0250818,3342,16.4541965,0.10602,201.7961764,155.996664,2.9082749,0.282457,11735129.7893589,0,19.3358213,0.3208028,0.3209827,0.2279119,0.0163689,0.0765221,0.0752642,0.2212618,0.0003818,0,0,0,0,-0.0028242,0.0110904,15.748,194.778355,62.6781954,0.0711155,6.7678923,-16.3523934,553.293796,321.3893496,0.01,2.1977846
19.15,3436.2542214,80.8550056,-10.5551416,87.8266982,10.5572082,726.3856601,0.5234579,726.3858487,0.0412893,34.2928124,0.2088782,33.0000045,-106.9922108,9.7808465,0.4174746,0,-0.0122606,0.0000049,24895.0250818,3342,16.4541965,0.10602,201.8174462,155.996664,2.9096255,0.2822289,11724691.618055,0,19.3031605,0.320822,0.3209933,0.2279472,0.0163626,0.0765123,0.0733932,0.2159649,-0.0004966,0,0,0,0,-0.0027383,0.0110787,15.748,194.778355,62.6336965,0.0710588,6.8139637,-16.3576524,553.2337882,321.3861626,0.01,2.1983833
19.16,3437.0622436,80.7494215,-10.5616579,87.728721,10.5634103,726.7285777,0.5239743,726.7287666,0.0413105,34.2908065,0.1924049,33.0000045,-106.9922072,9.780844,0.4607828,0,-0.0120526,0.0000061,24895.0250818,3342,16.4541965,0.10602,201.7262903,155.996664,2.9038371,0.2818643,11708584.7109155,0,19.2552003,0.320851,0.3210593,0.2280019,0.0163525,0.0764966,0.0811486,0.2378852,0.0000666,0,0,0,0,-0.0026531,0.0110671,15.748,194.778355,62.5899259,0.0710032,6.7630955,-16.3629046,553.1738586,321.3829798,0.01,2.1990088
19.17,3437.8692096,80.643773,-10.568017,87.6307659,10.5694876,727.071476,0.5244909,727.0716652,0.0413317,34.2889634,0.1763074,33.0000045,-106.9922035,9.7808415,0.5032051,0,-0.0118259,0.0000069,24895.0250818,3342,16.4541965,0.10602,201.6372989,155.996664,2.8981861,0.2814997,11692483.1559169,0,19.2074689,0.32088,0.321128,0.2280566,0.0163425,0.0764809,0.0887711,0.2602425,-0.0004813,0,0,0,0,-0.0025609,0.0110554,15.748,194.778355,62.546939,0.0709494,6.7122273,-16.3681499,553.1140074,321.3798012,0.01,2.1996457
19.18,3438.6751189,80.5380618,-10.5742011,87.5328334,10.5754208,727.4143567,0.5250077,727.4145462,0.0413529,34.2872794,0.160614,33.0000045,-106.9921998,9.7808391,0.5446643,0,-0.0115796,0.0000075,24895.0250818,3342,16.4541965,0.10602,201.5506107,155.996664,2.8926814,0.2811351,11676386.9156402,0,19.1599465,0.3209092,0.3211993,0.2281114,0.0163324,0.0764653,0.0962453,0.2809316,0.0002886,0,0,0,0,-0.0024618,0.0110438,15.748,194.778355,62.5048044,0.0708989,6.6613591,-16.3733883,553.0542345,321.3766267,0.01,2.2002324
19.19,3439.4799707,80.4322896,-10.5801951,87.4349237,10.5811934,727.7572214,0.5255248,727.7574111,0.0413742,34.2857502,0.1453475,33.0000045,-106.9921961,9.7808366,0.5850987,0,-0.0113153,0.000008,24895.0250818,3342,16.4541965,0.10602,201.4663302,155.996664,2.8873296,0.2807706,11660295.9543263,0,19.1126131,0.3209384,0.3212727,0.2281663,0.0163224,0.0764497,0.1035581,0.3014608,0.0004123,0,0,0,0,-0.0023568,0.0110321,15.748,194.778355,62.4635887,0.0708495,6.6104909,-16.3786198,552.9945401,321.3734564,0.01,2.2007881
19.2,3440.2837645,80.3264585,-10.5859838,87.3370372,10.5867885,728.1000714,0.5260421,728.1002615,0.0413954,34.2843714,0.1305307,33.0000045,-106.9921925,9.7808341,0.6244458,0,-0.0110334,0.0000087,24895.0250818,3342,16.4541965,0.10602,201.3845632,155.996664,2.8821374,0.2804062,11644210.2403762,0,19.0654487,0.3209678,0.321348,0.2282213,0.0163125,0.076434,0.1106965,0.3210614,-0.0003956,0,0,0,0,-0.0022467,0.0110205,15.748,194.778355,62.4233563,0.0708033,6.5596227,-16.3838445,552.9349241,321.3702903,0.01,2.2013451
19.21,3441.0864999,80.2206504,-10.5756191,87.2391841,10.5766619,728.4429079,0.5265596,728.4430983,0.0414166,34.2829766,0.1485195,33.0000045,-106.9921888,9.7808317,0.5783356,0,-0.0107534,0.0000092,24895.0250818,3342,16.4541965,0.10602,201.4790106,155.996664,2.8881348,0.2802521,11636864.681476,0,19.0401372,0.3209819,0.3213087,0.2282462,0.0163082,0.0764275,0.1023304,0.297868,-0.0002674,0,0,0,0,-0.0021365,0.0110089,15.748,194.778355,62.3841461,0.0707616,6.6576949,-16.3890623,552.8753867,321.3671283,0.01,2.2018869
19.22,3441.8881778,80.1149467,-10.5651122,87.1413743,10.5664278,728.7857296,0.5270773,728.7859202,0.0414378,34.2814006,0.1667363,33.0000045,-106.9921851,9.7808292,0.5312833,0,-0.0104958,0.0000094,24895.0250818,3342,16.4541965,0.10602,201.5757738,155.996664,2.8942793,0.2800987,11629548.262671,0,19.0151129,0.3209961,0.3212724,0.2282711,0.0163041,0.0764209,0.0938249,0.2739156,-0.0000977,0,0,0,0,-0.0020377,0.0109972,15.748,194.778355,62.345904,0.0707233,6.7557671,-16.3942732,552.8159276,321.3639705,0.01,2.2024317
19.23,3442.6887992,80.0093486,-10.5544849,87.043608,10.5561087,729.1285346,0.5275953,729.1287254,0.0414591,34.2796415,0.1851428,33.0000045,-106.9921814,9.7808267,0.4833828,0,-0.0102599,0.00001,24895.0250818,3342,16.4541965,0.10602,201.674683,155.996664,2.90056,0.2799459,11622260.9233536,0,18.9903962,0.3210102,0.3212393,0.2282959,0.0162999,0.0764144,0.0851989,0.2492422,-0.0003913,0,0,0,0,-0.0019493,0.0109856,15.748,194.778355,62.3085502,0.0706881,6.8538393,-16.3994772,552.756547,321.3608168,0.01,2.203092
19.24,3443.4883651,79.9038574,-10.5437567,86.9458853,10.5457243,729.471321,0.5281134,729.4715122,0.0414803,34.2776975,0.2037056,33.0000045,-106.9921777,9.7808243,0.4347158,0,-0.0100467,0.0000102,24895.0250818,3342,16.4541965,0.10602,201.7755911,155.996664,2.9069677,0.2797938,11615002.6010139,0,18.9660052,0.3210242,0.3212099,0.2283206,0.0162957,0.0764079,0.0764688,0.2245537,-0.000337,0,0,0,0,-0.0018712,0.010974,15.748,194.778355,62.2720041,0.070655,6.9519114,-16.4046744,552.6972446,321.3576673,0.01,2.2037139
19.25,3444.2868767,79.7984738,-10.5329464,86.8482063,10.5352939,729.8140871,0.5286318,729.8142786,0.0415015,34.2755673,0.2223914,33.0000045,-106.9921741,9.7808218,0.3853646,0,-0.0098564,0.0000111,24895.0250818,3342,16.4541965,0.10602,201.8783474,155.996664,2.9134927,0.2796423,11607773.2291966,0,18.9419563,0.3210383,0.3211845,0.2283453,0.0162916,0.0764014,0.0676507,0.1990879,-0.0001501,0,0,0,0,-0.0018029,0.0109624,15.748,194.778355,62.2361842,0.0706241,7.0499836,-16.4098647,552.6380204,321.354522,0.01,2.2044765
19.26,3445.0843349,79.6931588,-10.5300344,86.7505663,10.5324376,730.1568312,0.5291505,730.157023,0.0415227,34.2733307,0.2249854,33.0000045,-106.9921704,9.7808194,0.3785341,0,-0.0096802,0.0000118,24895.0250818,3342,16.4541965,0.10602,201.892029,155.996664,2.9143615,0.2793821,11596032.4458852,0,18.9057051,0.3210603,0.3212014,0.2283855,0.0162845,0.0763903,0.0664322,0.1956159,-0.0004769,0,0,0,0,-0.0017423,0.0109508,15.748,194.778355,62.2010198,0.0705964,7.0717746,-16.4150482,552.5788743,321.3513808,0.01,2.2050502
19.27,3445.88074,79.5878736,-10.5269963,86.6529611,10.5294609,730.4995528,0.5296693,730.4997449,0.0415439,34.2710671,0.2278092,33.0000045,-106.9921667,9.7808169,0.3710238,0,-0.0095068,0.0000128,24895.0250818,3342,16.4541965,0.10602,201.907145,155.996664,2.9153214,0.2791221,11584302.2740748,0,18.8694965,0.3210824,0.321218,0.2284257,0.0162774,0.0763792,0.0650933,0.1916004,-0.0004033,0,0,0,0,-0.0016836,0.0109392,15.748,194.778355,62.1664861,0.0705726,7.0935656,-16.4202248,552.5198064,321.3482438,0.01,2.2055964
19.28,3446.6760924,79.4826193,-10.5238349,86.5553907,10.5263667,730.8422517,0.5301884,730.842444,0.0415651,34.2687741,0.230857,33.0000045,-106.992163,9.7808145,0.3628442,0,-0.0093367,0.0000134,24895.0250818,3342,16.4541965,0.10602,201.9236759,155.996664,2.9163711,0.2788622,11572582.7240283,0,18.8333327,0.3211045,0.3212343,0.228466,0.0162704,0.0763682,0.0636361,0.1873769,-0.0003618,0,0,0,0,-0.001627,0.0109276,15.748,194.778355,62.1325694,0.0705528,7.1153566,-16.4253946,552.4608165,321.3451109,0.01,2.2061819
19.29,3447.4703925,79.3773973,-10.5205537,86.4578554,10.5231584,731.1849274,0.5307076,731.18512,0.0415863,34.2664495,0.2341219,33.0000045,-106.9921594,9.780812,0.3540096,0,-0.0091723,0.0000138,24895.0250818,3342,16.4541965,0.10602,201.9415948,155.996664,2.9175089,0.2786025,11560873.8046962,0,18.7972161,0.3211266,0.3212502,0.2285062,0.0162633,0.0763571,0.0620635,0.1825128,0.0000217,0,0,0,0,-0.0015731,0.010916,15.748,194.778355,62.0992542,0.0705349,7.1371475,-16.4305576,552.4019047,321.3419821,0.01,2.2067284
19.3,3448.2636405,79.2722087,-10.5171572,86.3603556,10.5198406,731.5275798,0.5312271,731.5277727,0.0416075,34.2640912,0.237595,33.0000045,-106.9921557,9.7808096,0.3445389,0,-0.0090113,0.0000144,24895.0250818,3342,16.4541965,0.10602,201.9608649,155.996664,2.9187326,0.2783431,11549175.5242355,0,18.7611495,0.3211488,0.3212659,0.2285465,0.0162563,0.0763461,0.0603789,0.1775497,0.0003469,0,0,0,0,-0.0015213,0.0109044,15.748,194.778355,62.066525,0.0705184,7.1589385,-16.4357137,552.3430709,321.3388575,0.01,2.2073102
19.31,3449.0558368,79.1670714,-10.5102993,86.2628933,10.5132257,731.8702082,0.5317469,731.8704014,0.0416288,34.2616633,0.2480396,33.0000045,-106.992152,9.7808072,0.3161652,0,-0.0088596,0.0000151,24895.0250818,3342,16.4541965,0.10602,202.0200425,155.996664,2.9224904,0.2781303,11539419.563641,0,18.7305238,0.3211676,0.3212663,0.2285801,0.0162505,0.0763371,0.0553416,0.1629136,-0.0004181,0,0,0,0,-0.0014727,0.0108928,15.748,194.778355,62.0343605,0.0705025,7.2129803,-16.4408629,552.2843151,321.3357371,0.01,2.207977
19.32,3449.8469821,79.062003,-10.5033637,86.1654706,10.506547,732.2128119,0.5322668,732.2130054,0.04165,34.2591302,0.2586113,33.0000045,-106.9921483,9.7808047,0.2872518,0,-0.0087221,0.0000162,24895.0250818,3342,16.4541965,0.10602,202.0805036,155.996664,2.9263297,0.2779179,11529680.36373,0,18.7000474,0.3211864,0.321268,0.2286136,0.0162447,0.076328,0.0502205,0.148133,-0.0003637,0,0,0,0,-0.0014296,0.0108812,15.748,194.778355,62.0027172,0.070489,7.267022,-16.4460054,552.2256372,321.3326207,0.01,2.208672
19.33,3450.6370771,78.9570043,-10.4963625,86.0680876,10.4998163,732.5553897,0.5327869,732.5555834,0.0416712,34.2564909,0.2692889,33.0000045,-106.9921447,9.7808023,0.2578541,0,-0.0085969,0.0000174,24895.0250818,3342,16.4541965,0.10602,202.1421397,155.996664,2.9302436,0.2777059,11519957.9088103,0,18.6697271,0.3212052,0.321271,0.2286471,0.016239,0.076319,0.045026,0.1335693,0.0003217,0,0,0,0,-0.001391,0.0108696,15.748,194.778355,61.9715476,0.0704772,7.3210638,-16.451141,552.1670373,321.3295086,0.01,2.2092753
19.34,3451.4261225,78.852076,-10.4893058,85.9707444,10.4930437,732.8979406,0.5333073,732.8981346,0.0416924,34.2537444,0.280054,33.0000045,-106.992141,9.7807999,0.2280192,0,-0.0084857,0.0000191,24895.0250818,3342,16.4541965,0.10602,202.204859,155.996664,2.9342263,0.2774941,11510252.1820036,0,18.6395686,0.3212239,0.3212755,0.2286806,0.0162333,0.0763101,0.0397671,0.1180775,-0.0000928,0,0,0,0,-0.0013574,0.010858,15.748,194.778355,61.9408033,0.0704673,7.3751055,-16.4562698,552.1085152,321.3264005,0.01,2.2098936
19.35,3452.2141189,78.7472184,-10.482204,85.8734409,10.4862394,733.2404634,0.5338279,733.2406578,0.0417136,34.2508898,0.2908879,33.0000046,-106.9921373,9.7807975,0.1977966,0,-0.0083883,0.0000212,24895.0250818,3342,16.4541965,0.10602,202.2685634,155.996664,2.9382715,0.2772828,11500563.1651585,0,18.6095774,0.3212427,0.3212816,0.228714,0.0162276,0.0763011,0.0344529,0.1030329,-0.0002738,0,0,0,0,-0.0013284,0.0108464,15.748,194.778355,61.9104345,0.0704607,7.4291472,-16.4613918,552.0500709,321.3232966,0.01,2.2105489
19.36,3453.0010671,78.6424314,-10.475203,85.7761773,10.479541,733.5829572,0.5343487,733.5831518,0.0417348,34.247928,0.3014984,33.0000046,-106.9921337,9.7807951,0.1679891,0,-0.0083045,0.0000244,24895.0250818,3342,16.4541965,0.10602,202.3315437,155.996664,2.9422707,0.2770698,11490810.8186624,0,18.5795222,0.3212617,0.3212897,0.2287477,0.0162218,0.0762921,0.0292247,0.0868708,-0.0004587,0,0,0,0,-0.001304,0.0108349,15.748,194.778355,61.8803922,0.0704563,7.4818662,-16.4665069,551.9917044,321.3201968,0.01,2.2112013
19.37,3453.7869677,78.5377145,-10.4681766,85.6789532,10.4728294,733.9254209,0.5348697,733.9256158,0.041756,34.2448599,0.3121425,33.0000046,-106.99213,9.7807926,0.1378943,0,-0.0082339,0.0000283,24895.0250818,3342,16.4541965,0.10602,202.3952999,155.996664,2.9463193,0.2768572,11481074.8487983,0,18.5496371,0.3212807,0.3212996,0.2287814,0.0162161,0.0762831,0.0239592,0.071896,-0.0003739,0,0,0,0,-0.0012839,0.0108233,15.748,194.778355,61.8506267,0.0704539,7.5345852,-16.4716153,551.9334155,321.3171011,0.01,2.2121635
19.38,3454.5718216,78.4330679,-10.4611344,85.5817688,10.4661137,734.2678533,0.5353909,734.2680485,0.0417772,34.2416853,0.3228029,33.0000046,-106.9921263,9.7807902,0.1075599,0,-0.0081779,0.0000339,24895.0250818,3342,16.4541965,0.10602,202.4597345,155.996664,2.9504109,0.2766449,11471355.2360002,0,18.5199254,0.3212996,0.3213112,0.2288151,0.0162104,0.0762742,0.0186649,0.0561359,-0.000232,0,0,0,0,-0.0012685,0.0108117,15.748,194.778355,61.8210886,0.0704528,7.5873042,-16.4767168,551.8752043,321.3140096,0.01,2.2128242
19.39,3455.3556293,78.3284918,-10.4540864,85.484624,10.4594034,734.6102534,0.5359124,734.6104489,0.0417984,34.2384041,0.3334617,33.0000046,-106.9921226,9.7807878,0.077037,0,-0.0081353,0.0000453,24895.0250818,3342,16.4541965,0.10602,202.5247428,155.996664,2.9545389,0.2764329,11461651.9601161,0,18.4903897,0.3213186,0.3213245,0.2288487,0.0162047,0.0762652,0.0133513,0.0405665,-0.0003475,0,0,0,0,-0.0012573,0.0108002,15.748,194.778355,61.7917283,0.070454,7.6400231,-16.4818116,551.8170707,321.3109222,0.01,2.2136535
19.4,3456.1383917,78.2239862,-10.4470421,85.3875188,10.4527075,734.9526202,0.5364341,734.952816,0.0418196,34.2350163,0.3441014,33.0000046,-106.992119,9.7807854,0.0463749,0,-0.0081064,0.0000701,24895.0250818,3342,16.4541965,0.10602,202.5902176,155.996664,2.9586966,0.2762213,11451965.0005886,0,18.4610321,0.3213376,0.3213398,0.2288823,0.016199,0.0762563,0.008027,0.025057,0.0003327,0,0,0,0,-0.0012503,0.0107886,15.748,194.778355,61.7624962,0.0704574,7.6927421,-16.4868995,551.7590146,321.3078389,0.01,2.2146876
19.41,3456.9201093,78.1195508,-10.4400538,85.290453,10.4460748,735.2949526,0.5369559,735.2951486,0.0418408,34.2315228,0.3546183,33.0000046,-106.9921153,9.780783,0.0158682,0,-0.0080894,0.0001906,24895.0250818,3342,16.4541965,0.10602,202.6555373,155.996664,2.9628444,0.2760093,11442268.3621154,0,18.4317732,0.3213567,0.3213569,0.228916,0.0161933,0.0762474,0.0027431,0.009453,-0.0002566,0,0,0,0,-0.001247,0.010777,15.748,194.778355,61.7333431,0.0704606,7.7450357,-16.4919807,551.701036,321.3047597,0.01,2.2156118
19.42,3457.7007829,78.0151851,-10.4330839,85.1934264,10.4394698,735.6372495,0.537478,735.6374459,0.041862,34.2279243,0.3650895,33.0000046,-106.9921116,9.7807806,0.0146913,0,0.008089,0.0001896,24895.0250818,3342,16.4541965,0.10602,202.6575792,155.996664,2.962974,0.2757977,11432587.9055105,0,18.4026922,0.3213757,0.3213759,0.2289496,0.0161876,0.0762385,0.0025395,0.0066442,0.0004658,0,0,0,0,0.0012488,0.0107655,15.748,194.778355,61.7042182,0.0704658,7.7973294,-16.4970551,551.6431348,321.3016846,0.01,2.2164687
19.43,3458.4804132,77.9108891,-10.4261197,85.0964392,10.4328808,735.9795099,0.5380003,735.9797066,0.0418832,34.2242212,0.3755388,33.0000046,-106.992108,9.7807782,0.0452304,0,0.0081031,0.0000561,24895.0250818,3342,16.4541965,0.10602,202.591182,155.996664,2.9587578,0.2755865,11422923.6104379,0,18.3737887,0.3213948,0.3213969,0.2289833,0.016182,0.0762296,0.0078282,0.0220322,0.0002,0,0,0,0,0.0012551,0.0107539,15.748,194.778355,61.6750729,0.0704726,7.849623,-16.5021227,551.585311,321.2986137,0.01,2.2173897
19.44,3459.2590009,77.8066627,-10.4191659,84.9994911,10.426312,736.3217328,0.5385229,736.3219297,0.0419043,34.2204138,0.3859571,33.0000046,-106.9921043,9.7807758,0.0757147,0,0.0081288,0.0000301,24895.0250818,3342,16.4541965,0.10602,202.5250828,155.996664,2.9545605,0.2753755,11413275.456703,0,18.3450611,0.3214139,0.3214196,0.2290169,0.0161763,0.0762207,0.0131207,0.0373535,-0.0003478,0,0,0,0,0.0012651,0.0107424,15.748,194.778355,61.6458593,0.0704801,7.9019166,-16.5071835,551.5275645,321.2955468,0.01,2.2185211
19.45,3460.0365467,77.7025058,-10.4122313,84.9025821,10.4197715,736.6639171,0.5390456,736.6641143,0.0419255,34.2165024,0.3963279,33.0000046,-106.9921006,9.7807734,0.1060944,0,0.0081682,0.0000188,24895.0250818,3342,16.4541965,0.10602,202.4593739,155.996664,2.950388,0.2751649,11403643.4243815,0,18.3165071,0.321433,0.3214442,0.2290504,0.0161707,0.0762119,0.0184082,0.0531538,-0.0002055,0,0,0,0,0.0012793,0.0107308,15.748,194.778355,61.6165283,0.0704885,7.9542102,-16.5122376,551.4698953,321.292484,0.01,2.2194063
19.46,3460.8130511,77.5983791,-10.413105,84.805708,10.4204418,737.006062,0.5395686,737.0062595,0.0419467,34.212566,0.3909636,33.0000046,-106.992097,9.7807711,0.09252,0,0.008211,0.0000249,24895.0250818,3342,16.4541965,0.10602,202.4877255,155.996664,2.9521883,0.2748402,11389286.143652,0,18.2728423,0.3214609,0.3214695,0.2291007,0.016162,0.0761982,0.0160436,0.0465456,-0.0002979,0,0,0,0,0.0012958,0.0107193,15.748,194.778355,61.5870432,0.0704979,7.9295242,-16.5172848,551.4123034,321.2894254,0.01,2.2202362
19.47,3461.5885143,77.4942437,-10.4139855,84.708865,10.4211221,737.3481678,0.5400917,737.3483656,0.0419679,34.2086833,0.3856053,33.0000046,-106.9920933,9.7807687,0.0788673,0,0.0082483,0.0000328,24895.0250818,3342,16.4541965,0.10602,202.5162802,155.996664,2.9540015,0.2745156,11374934.9348998,0,18.2292664,0.3214889,0.3214951,0.229151,0.0161533,0.0761846,0.0136682,0.0387242,0.0004285,0,0,0,0,0.0013108,0.0107078,15.748,194.778355,61.5574143,0.0705072,7.9048381,-16.5223253,551.3547887,321.2863708,0.01,2.2210723
19.48,3462.362936,77.3900994,-10.4148678,84.6120531,10.4218074,737.690235,0.5406151,737.6904331,0.0419891,34.2048541,0.3802627,33.0000046,-106.9920896,9.7807663,0.0651646,0,0.0082786,0.000044,24895.0250818,3342,16.4541965,0.10602,202.5449776,155.996664,2.9558238,0.274191,11360589.7921358,0,18.1857799,0.321517,0.3215213,0.2292013,0.0161447,0.076171,0.0112869,0.0316017,-0.0003782,0,0,0,0,0.0013236,0.0106962,15.748,194.778355,61.5276641,0.0705181,7.8801521,-16.5273591,551.2973512,321.2833204,0.01,2.2218893
19.49,3463.1363162,77.2859464,-10.4157477,84.5152723,10.4224941,738.0322642,0.5411387,738.0324626,0.0420103,34.2010782,0.3749435,33.0000046,-106.9920859,9.7807639,0.0514341,0,0.0083029,0.0000615,24895.0250818,3342,16.4541965,0.10602,202.5737646,155.996664,2.9576518,0.2738665,11346250.708495,0,18.1423829,0.3215452,0.3215478,0.2292517,0.016136,0.0761575,0.0089035,0.0246267,-0.0001578,0,0,0,0,0.0013345,0.0106847,15.748,194.778355,61.4978148,0.0705301,7.855466,-16.5323861,551.2399909,321.2802741,0.01,2.2227743
