# Time (s),Altitude (m),Vertical velocity (m/s),Vertical acceleration (m/s²),Total velocity (m/s),Total acceleration (m/s²),Position East of launch (m),Position North of launch (m),Lateral distance (m),Lateral direction (°),Lateral velocity (m/s),Lateral acceleration (m/s²),Latitude (°),Longitude (°),Gravitational acceleration (m/s²),Angle of attack (°),Roll rate (°/s),Pitch rate (°/s),Yaw rate (°/s),Mass (g),Motor mass (g),Longitudinal moment of inertia (kg·m²),Rotational moment of inertia (kg·m²),CP location (cm),CG location (cm),Stability margin calibers (​),Mach number (​),Reynolds number (​),Thrust (N),Drag force (N),Drag coefficient (​),Axial drag coefficient (​),Friction drag coefficient (​),Pressure drag coefficient (​),Base drag coefficient (​),Normal force coefficient (​),Pitch moment coefficient (​),Yaw moment coefficient (​),Side force coefficient (​),Roll moment coefficient (​),Roll forcing coefficient (​),Roll damping coefficient (​),Pitch damping coefficient (​),Coriolis acceleration (m/s²),Reference length (cm),Reference area (cm²),Vertical orientation (zenith) (°),Lateral orientation (azimuth) (°),Wind velocity (m/s),Air temperature (°C),Air pressure (mbar),Speed of sound (m/s),Simulation time step (s),Computation time (s)
15.08,3020.1919435,125.2526007,-11.2833093,130.2412062,11.3188087,574.2965575,0.32898,574.2966518,0.0328213,35.7009496,0.8957472,33.0000028,-106.9938417,9.7821245,0.3810242,0,-0.8716896,-0.0047895,24895.0250818,3342,16.4541965,0.10602,202.2758033,155.996664,2.9387312,0.4096096,17735797.3720674,0,42.2802696,0.3159046,0.3160453,0.2117202,0.0209476,0.0832367,0.0674181,0.1980391,-0.0004405,0,0,0,0,-0.0000502,0.0161776,15.748,194.778355,71.5777097,0.0568426,6.9466488,-13.6532476,584.4660504,323.0250319,0.01,1.9794177
15.09,3021.4439057,125.1398622,-11.2644882,130.1302633,11.3041293,574.6535212,0.3293968,574.6536156,0.0328425,35.6917402,0.9458574,33.0000028,-106.9938379,9.7821207,0.4371511,0,-0.7157999,-0.0045856,24895.0250818,3342,16.4541965,0.10602,202.1576944,155.996664,2.9312313,0.4093645,17722930.9159402,0,42.2287505,0.3159062,0.316091,0.2117482,0.0209365,0.0832214,0.0775237,0.2275551,0.0002061,0,0,0,0,-0.0000339,0.0161641,15.748,194.778355,71.5856627,0.0570085,7.0349175,-13.6613854,584.3680991,323.0201005,0.01,1.980613
15.1,3022.6947414,125.0273093,-11.2462106,130.0193672,11.2900899,575.0103902,0.3298138,575.0104848,0.0328636,35.6820374,0.9944227,33.0000028,-106.9938341,9.7821168,0.4914446,0,-0.5386441,-0.0042961,24895.0250818,3342,16.4541965,0.10602,202.0439356,155.996664,2.9240076,0.4091197,17710083.0734547,0,42.1778942,0.3159078,0.3161409,0.2117762,0.0209255,0.0832061,0.0873418,0.2557197,0.0000964,0,0,0,0,-0.0000192,0.0161506,15.748,194.778355,71.5919514,0.0571698,7.1231862,-13.6695158,584.2702359,323.0151734,0.01,1.9814015
15.11,3023.9444524,124.9149163,-11.232507,129.9085155,11.2794636,575.36716,0.3302311,575.3672548,0.0328848,35.6719229,1.0281465,33.0000028,-106.9938302,9.782113,0.5297365,0,-0.3447188,-0.0045546,24895.0250818,3342,16.4541965,0.10602,201.9636299,155.996664,2.9189082,0.4088409,17695768.9449684,0,42.1185736,0.3159092,0.3161795,0.2118076,0.0209129,0.0831887,0.0942908,0.275432,0.0000868,0,0,0,0,-0.0000079,0.0161371,15.748,194.778355,71.5963802,0.0573263,7.1773108,-13.6776389,584.1724606,323.0102508,0.01,1.9821476
15.12,3025.1930401,124.8026572,-11.21943,129.7977058,11.2693892,575.7238271,0.3306485,575.723922,0.032906,35.6614807,1.0599636,33.0000028,-106.9938264,9.7821092,0.5659084,0,-0.1372184,-0.004283,24895.0250818,3342,16.4541965,0.10602,201.8879471,155.996664,2.9141023,0.4085624,17681467.9866878,0,42.0594025,0.3159106,0.3162187,0.2118389,0.0209003,0.0831713,0.100874,0.2939379,-0.0003394,0,0,0,0,-0.0000013,0.0161236,15.748,194.778355,71.5987978,0.0574765,7.2314353,-13.6857548,584.0747733,323.0053326,0.01,1.9828246
15.13,3026.440506,124.6905256,-11.2070105,129.6869374,11.259869,576.0803881,0.3310662,576.0804833,0.0329272,35.6507303,1.0897548,33.0000028,-106.9938226,9.7821053,0.599839,0,0.0838985,-0.0044263,24895.0250818,3342,16.4541965,0.10602,201.8170963,155.996664,2.9096033,0.408284,17667180.1636691,0,42.0003044,0.315912,0.3162577,0.2118703,0.0208877,0.083154,0.107066,0.3114487,0.000383,0,0,0,0,0.0000005,0.0161101,15.748,194.778355,71.5990712,0.0576181,7.2855599,-13.6938633,583.9771738,323.0004188,0.01,1.9835091
15.14,3027.6868511,124.5785148,-11.1952774,129.5762094,11.2509038,576.4368402,0.3314842,576.4369355,0.0329483,35.6396926,1.1174079,33.0000028,-106.9938188,9.7821015,0.6314143,0,0.3169945,-0.0048046,24895.0250818,3342,16.4541965,0.10602,201.7512718,155.996664,2.9054234,0.4080058,17652905.4613873,0,41.9412044,0.3159135,0.316296,0.2119016,0.0208752,0.0831367,0.1128426,0.3276539,-0.0001912,0,0,0,0,0.0000067,0.0160966,15.748,194.778355,71.5970765,0.0577562,7.3396844,-13.7019645,583.8796619,322.9955095,0.01,1.9841775
15.15,3028.9320766,124.4666177,-11.1842581,129.4655208,11.2424935,576.7931806,0.3319023,576.7932761,0.0329695,35.6283896,1.1428167,33.0000028,-106.9938149,9.7820977,0.6605254,0,0.5604542,-0.0043711,24895.0250818,3342,16.4541965,0.10602,201.6906578,155.996664,2.9015744,0.4077278,17638643.884512,0,41.88203,0.315915,0.3163331,0.2119329,0.0208627,0.0831194,0.1181807,0.3428936,0.000456,0,0,0,0,0.0000209,0.0160831,15.748,194.778355,71.5926982,0.0578854,7.393809,-13.7100585,583.7822376,322.9906045,0.01,1.9848567
15.16,3030.1761838,124.3548272,-11.1739791,129.3548709,11.2346377,577.1494067,0.3323207,577.1495024,0.0329907,35.6168441,1.1658794,33.0000028,-106.9938111,9.7820938,0.687068,0,0.8146454,-0.0042951,24895.0250818,3342,16.4541965,0.10602,201.6354304,155.996664,2.8980675,0.40745,17624394.2704599,0,41.8227059,0.3159166,0.3163685,0.2119643,0.0208502,0.0831021,0.123058,0.35655,-0.0002923,0,0,0,0,0.0000443,0.0160697,15.748,194.778355,71.5858307,0.0580075,7.4479065,-13.7181452,583.6849009,322.985704,0.01,1.9855735
15.17,3031.4191735,124.2431357,-11.1644575,129.244259,11.2273307,577.5055163,0.3327394,577.5056121,0.0330119,35.60508,1.1865266,33.0000028,-106.9938073,9.78209,0.7109703,0,1.0769438,-0.0043623,24895.0250818,3342,16.4541965,0.10602,201.5857006,155.996664,2.8949096,0.4071723,17610157.843066,0,41.7631768,0.3159181,0.3164016,0.2119956,0.0208377,0.0830848,0.1274583,0.3692741,-0.0002423,0,0,0,0,0.0000776,0.0160562,15.748,194.778355,71.5763793,0.058117,7.5020039,-13.7262246,583.5876515,322.9808079,0.01,1.9862532
15.18,3032.6610468,124.1315356,-11.1557119,129.1336844,11.2205694,577.8615072,0.3331583,577.8616032,0.0330331,35.5931219,1.2046859,33.0000028,-106.9938035,9.7820862,0.7321565,0,1.3482092,-0.0041727,24895.0250818,3342,16.4541965,0.10602,201.5415909,155.996664,2.8921086,0.4068949,17595934.6600427,0,41.7033849,0.3159198,0.316432,0.2120269,0.0208253,0.0830676,0.131365,0.3798308,-0.0000402,0,0,0,0,0.0001217,0.0160427,15.748,194.778355,71.5642584,0.0582117,7.5561014,-13.7342968,583.4904895,322.9759161,0.01,1.9877193
15.19,3033.9018045,124.0200189,-11.1477583,129.0231463,11.2143497,578.2173777,0.3335774,578.2174739,0.0330543,35.5809948,1.2202971,33.0000028,-106.9937997,9.7820824,0.7505618,0,1.625822,-0.0046764,24895.0250818,3342,16.4541965,0.10602,201.5032035,155.996664,2.889671,0.4066176,17581724.7947106,0,41.643279,0.3159215,0.3164594,0.2120583,0.0208128,0.0830504,0.1347637,0.3897071,0.0001976,0,0,0,0,0.0001772,0.0160292,15.748,194.778355,71.5493934,0.0582957,7.6101989,-13.7423617,583.3934148,322.9710288,0.01,1.9885433
15.2,3035.1414474,123.9085778,-11.1406082,128.9126441,11.2086671,578.5731261,0.3339968,578.5732225,0.0330755,35.5687246,1.233316,33.0000029,-106.9937959,9.7820786,0.7661373,0,1.9092337,-0.004752,24895.0250818,3342,16.4541965,0.10602,201.4706121,155.996664,2.8876015,0.4063406,17567528.3344638,0,41.5828154,0.3159232,0.3164833,0.2120896,0.0208004,0.0830332,0.1376431,0.3967772,0.0001357,0,0,0,0,0.0002448,0.0160157,15.748,194.778355,71.5317205,0.0583727,7.6642964,-13.7504194,583.2964273,322.9661458,0.01,1.9892536
15.21,3036.379976,123.7971254,-11.1499868,128.8021733,11.213507,578.9287521,0.3344164,578.9288487,0.0330967,35.5565971,1.1918609,33.0000029,-106.993792,9.7820748,0.7237547,0,2.1876589,-0.0043504,24895.0250818,3342,16.4541965,0.10602,201.5552378,155.996664,2.8929752,0.4059271,17547439.3174481,0,41.4836641,0.3159238,0.3164245,0.2121343,0.0207819,0.0830076,0.1298048,0.3751264,0.0004661,0,0,0,0,0.000322,0.0160023,15.748,194.778355,71.5112218,0.058438,7.5844562,-13.7584698,583.199527,322.9612673,0.01,1.98996
15.22,3037.6173896,123.6855758,-11.1600353,128.6917292,11.2189697,579.284259,0.3348363,579.2843557,0.0331179,35.5448943,1.1484303,33.0000029,-106.9937882,9.782071,0.6788016,0,2.4487689,-0.004473,24895.0250818,3342,16.4541965,0.10602,201.645417,155.996664,2.8987016,0.4055138,17527364.8013856,0,41.3847086,0.3159245,0.3163657,0.2121791,0.0207634,0.082982,0.1215199,0.3514666,-0.0004859,0,0,0,0,0.0004043,0.0159888,15.748,194.778355,71.4880264,0.0584933,7.5046159,-13.766513,583.1027139,322.9563931,0.01,1.9906375
15.23,3038.8536872,123.5739226,-11.1706968,128.581311,11.2250439,579.639651,0.3352564,579.639748,0.0331392,35.5336348,1.1032427,33.0000029,-106.9937844,9.7820672,0.6314758,0,2.6918667,-0.0048788,24895.0250818,3342,16.4541965,0.10602,201.7408042,155.996664,2.9047587,0.4051007,17507304.7352849,0,41.2860637,0.3159253,0.3163079,0.2122238,0.020745,0.0829564,0.1128298,0.3268044,-0.0001847,0,0,0,0,0.0004896,0.0159754,15.748,194.778355,71.4623082,0.0585323,7.4247757,-13.774549,583.0059881,322.9515233,0.01,1.9913167
15.24,3040.0888677,123.4621599,-11.1819157,128.4709179,11.2317164,579.9949327,0.3356767,579.9950298,0.0331604,35.522835,1.0565102,33.0000029,-106.9937806,9.7820634,0.5819719,0,2.9170406,-0.0045823,24895.0250818,3342,16.4541965,0.10602,201.8410579,155.996664,2.9111248,0.4046878,17487259.0378458,0,41.1878389,0.3159261,0.3162518,0.2122686,0.0207266,0.0829309,0.1037749,0.3012225,-0.0004716,0,0,0,0,0.0005761,0.0159619,15.748,194.778355,71.4342481,0.0585593,7.3449355,-13.7825776,582.9093498,322.946658,0.01,1.9921259
15.25,3041.32293,123.3502825,-11.1936371,128.360549,11.2389707,580.3501088,0.3360973,580.3502061,0.0331816,35.5125094,1.0084404,33.0000029,-106.9937768,9.7820596,0.5304833,0,3.1225474,-0.0044969,24895.0250818,3342,16.4541965,0.10602,201.9458354,155.996664,2.9177782,0.4042751,17467227.6025701,0,41.0901377,0.3159271,0.3161982,0.2123134,0.0207083,0.0829054,0.0943948,0.2746024,-0.0002034,0,0,0,0,0.0006615,0.0159485,15.748,194.778355,71.4040354,0.0585721,7.2650952,-13.790599,582.8127989,322.941797,0.01,1.9928288
15.26,3042.5558732,123.2383577,-11.1914102,128.2502077,11.2365327,580.7051832,0.3365182,580.7052807,0.0332029,35.5024361,1.0059848,33.0000029,-106.993773,9.7820558,0.5286428,0,3.317348,-0.0046702,24895.0250818,3342,16.4541965,0.10602,201.9486285,155.996664,2.9179556,0.4039887,17452658.9101642,0,41.0251946,0.3159291,0.3161983,0.2123458,0.0206955,0.0828878,0.0940584,0.2732989,0.0004204,0,0,0,0,0.0007477,0.015935,15.748,194.778355,71.3718343,0.0585745,7.3095597,-13.7986132,582.7163355,322.9369404,0.01,1.993514
15.27,3043.7876972,123.1264526,-11.1897131,128.139898,11.2344774,581.0601571,0.3369393,581.0602548,0.0332241,35.4923954,1.0018999,33.0000029,-106.9937692,9.782052,0.5249273,0,3.511295,-0.0049841,24895.0250818,3342,16.4541965,0.10602,201.9553024,155.996664,2.9183794,0.4037024,17438103.3615093,0,40.9601195,0.3159311,0.3161966,0.2123782,0.0206828,0.0828701,0.0933814,0.2714742,0.0004558,0,0,0,0,0.0008389,0.0159216,15.748,194.778355,71.3376884,0.0585714,7.3540242,-13.80662,582.6199598,322.9320883,0.01,1.9999608
15.28,3045.0184023,123.0145617,-11.1885441,128.0296191,11.2328064,581.4150308,0.3373606,581.4151287,0.0332453,35.4824036,0.9962029,33.0000029,-106.9937654,9.7820483,0.519344,0,3.7028306,-0.0049552,24895.0250818,3342,16.4541965,0.10602,201.9658453,155.996664,2.9190488,0.4034164,17423561.0071375,0,40.8949196,0.3159332,0.3161932,0.2124105,0.0206702,0.0828525,0.0923654,0.2683672,-0.0003991,0,0,0,0,0.0009343,0.0159082,15.748,194.778355,71.3016141,0.058567,7.3984887,-13.8146196,582.5236716,322.9272405,0.01,2.000816
15.29,3046.2479885,122.90268,-11.1878928,127.9193705,11.2315157,581.7698049,0.3377822,581.769903,0.0332666,35.4724767,0.9889384,33.0000029,-106.9937616,9.7820445,0.5119313,0,3.8921679,-0.0049448,24895.0250818,3342,16.4541965,0.10602,201.9801833,155.996664,2.9199593,0.4031306,17409031.9016798,0,40.8296085,0.3159353,0.316188,0.2124429,0.0206575,0.0828349,0.0910179,0.2650573,0.0004842,0,0,0,0,0.0010337,0.0158948,15.748,194.778355,71.2636359,0.0585558,7.4429532,-13.8226119,582.4274709,322.9223972,0.01,2.0020691
15.3,3047.4764559,122.7908022,-11.1877517,127.8091516,11.2306041,582.1244801,0.3382041,582.1245784,0.0332878,35.4626301,0.9801434,33.0000029,-106.9937578,9.7820407,0.5027181,0,4.0779524,-0.0054233,24895.0250818,3342,16.4541965,0.10602,201.9982636,155.996664,2.9211074,0.4028449,17394516.0977965,0,40.7642005,0.3159375,0.3161812,0.2124753,0.0206449,0.0828174,0.0893448,0.2600237,0.0002176,0,0,0,0,0.0011364,0.0158814,15.748,194.778355,71.2237826,0.0585387,7.4874177,-13.830597,582.3313577,322.9175582,0.01,2.0028855
15.31,3048.7038044,122.6788863,-11.1955116,127.6989593,11.2354175,582.4790577,0.3386262,582.4791561,0.0333091,35.4529981,0.946111,33.0000029,-106.993754,9.7820369,0.4653164,0,4.2548656,-0.0056829,24895.0250818,3342,16.4541965,0.10602,202.0746654,155.996664,2.9259589,0.4024942,17377198.6750854,0,40.6823632,0.3159393,0.3161484,0.2125141,0.0206294,0.0827958,0.0825707,0.24026,-0.000172,0,0,0,0,0.0012394,0.015868,15.748,194.778355,71.1821075,0.0585151,7.4681562,-13.8385747,582.2353321,322.9127237,0.01,2.0035699
15.32,3049.9300333,122.5668906,-11.2036925,127.5887901,11.2406699,582.8335407,0.3390486,582.8336393,0.0333304,35.4437118,0.9110076,33.0000029,-106.9937502,9.7820332,0.4263737,0,4.4173325,-0.0057037,24895.0250818,3342,16.4541965,0.10602,202.1545247,155.996664,2.93103,0.4021437,17359891.4623253,0,40.6008349,0.3159411,0.316117,0.2125529,0.0206139,0.0827743,0.0755392,0.2197788,0.00043,0,0,0,0,0.0013382,0.0158546,15.748,194.778355,71.1387348,0.0584806,7.4488947,-13.8465452,582.1393941,322.9078936,0.01,2.004262
15.33,3051.1551419,122.4548111,-11.2122503,127.4786433,11.2463401,583.1879326,0.3394712,583.1880314,0.0333516,35.4347813,0.8749903,33.0000029,-106.9937464,9.7820294,0.3860485,0,4.5646213,-0.0059399,24895.0250818,3342,16.4541965,0.10602,202.237542,155.996664,2.9363016,0.4017932,17342594.4045799,0,40.5196743,0.315943,0.3160874,0.2125918,0.0205984,0.0827528,0.0682815,0.1988917,0.0002539,0,0,0,0,0.0014314,0.0158412,15.748,194.778355,71.0938117,0.0584376,7.4296332,-13.8545084,582.0435438,322.9030679,0.01,2.0049308
15.34,3052.3791293,122.3426444,-11.2211416,127.3685179,11.2524049,583.5422371,0.339894,583.542336,0.0333729,35.4262149,0.8382116,33.0000029,-106.9937426,9.7820257,0.3444974,0,4.6972258,-0.0067648,24895.0250818,3342,16.4541965,0.10602,202.3234191,155.996664,2.9417548,0.4014429,17325307.4318463,0,40.4389348,0.315945,0.3160602,0.2126306,0.020583,0.0827313,0.060828,0.1773709,-0.0001088,0,0,0,0,0.0015185,0.0158278,15.748,194.778355,71.0474889,0.0583877,7.4103717,-13.8624643,581.9477811,322.8982466,0.01,2.0056328
15.35,3053.6019945,122.2303873,-11.2303227,127.258413,11.2588393,583.8964577,0.3403171,583.8965568,0.0333942,35.4180195,0.8008211,33.0000029,-106.9937388,9.7820219,0.3018772,0,4.8140548,-0.0070206,24895.0250818,3342,16.4541965,0.10602,202.4118538,155.996664,2.9473704,0.4010927,17308030.4632404,0,40.3586647,0.315947,0.3160356,0.2126695,0.0205676,0.0827099,0.0532088,0.1549379,0.0003719,0,0,0,0,0.0015978,0.0158145,15.748,194.778355,70.9999206,0.0583314,7.3911102,-13.870413,581.8521063,322.8934297,0.01,2.0063059
15.36,3054.8237369,122.1181044,-11.226316,127.1483334,11.2551586,584.2505975,0.3407405,584.2506968,0.0334154,35.4099885,0.8052487,33.0000029,-106.993735,9.7820181,0.306788,0,4.9235743,-0.0072837,24895.0250818,3342,16.4541965,0.10602,202.4006968,155.996664,2.946662,0.4008617,17295906.4326564,0,40.3063365,0.3159498,0.3160413,0.2126966,0.0205575,0.0826957,0.0540843,0.1572585,-0.0000635,0,0,0,0,0.0016733,0.0158011,15.748,194.778355,70.9512354,0.0582733,7.4881357,-13.8783543,581.7565193,322.8886173,0.01,2.0069732
15.37,3056.0443567,122.00586,-11.2226064,127.0382842,11.2517121,584.6046568,0.3411641,584.6047563,0.0334367,35.4019176,0.8087837,33.0000029,-106.9937312,9.7820144,0.3106498,0,5.0344607,-0.0073187,24895.0250818,3342,16.4541965,0.10602,202.3917554,155.996664,2.9460942,0.4006312,17283804.4208455,0,40.2540661,0.3159526,0.3160464,0.2127236,0.0205474,0.0826816,0.0547728,0.1592131,-0.0003847,0,0,0,0,0.0017516,0.0157877,15.748,194.778355,70.9014475,0.0582109,7.5851612,-13.8862883,581.6610201,322.8838093,0.01,2.0076495
15.38,3057.2638543,121.8936513,-11.2192005,126.9282649,11.2485044,584.9586352,0.341588,584.958735,0.033458,35.393816,0.8114136,33.0000029,-106.9937274,9.7820106,0.3134432,0,5.1462828,-0.0073183,24895.0250818,3342,16.4541965,0.10602,202.3850677,155.996664,2.9456695,0.4004011,17271724.443372,0,40.2018494,0.3159554,0.3160509,0.2127506,0.0205373,0.0826676,0.0552707,0.1611326,-0.0000202,0,0,0,0,0.0018324,0.0157744,15.748,194.778355,70.8505449,0.0581414,7.6821867,-13.8942151,581.5656088,322.8790057,0.01,2.0089158
15.39,3058.4822299,121.781475,-11.2161001,126.8182751,11.2455368,585.3125325,0.3420121,585.3126325,0.0334793,35.3856925,0.8131398,33.0000029,-106.9937236,9.7820069,0.3151656,0,5.2585913,-0.0068217,24895.0250818,3342,16.4541965,0.10602,202.380638,155.996664,2.9453882,0.4001714,17259666.5232359,0,40.1496842,0.3159583,0.3160548,0.2127775,0.0205272,0.0826535,0.0555774,0.1620981,-0.0003224,0,0,0,0,0.0019155,0.015761,15.748,194.778355,70.7985199,0.0580623,7.7792122,-13.9021345,581.4702852,322.8742065,0.01,2.0098518
15.4,3059.6994839,121.6693283,-11.2133079,126.7083144,11.2428114,585.6663485,0.3424365,585.6664486,0.0335006,35.3775563,0.8139622,33.0000029,-106.9937198,9.7820032,0.3158116,0,5.3716571,-0.0068662,24895.0250818,3342,16.4541965,0.10602,202.3784764,155.996664,2.945251,0.3999421,17247630.6849682,0,40.0975689,0.3159612,0.3160581,0.2128045,0.0205172,0.0826395,0.0556918,0.1616257,-0.0003839,0,0,0,0,0.0020012,0.0157477,15.748,194.778355,70.7453686,0.0579723,7.8762377,-13.9100466,581.3750493,322.8694117,0.01,2.0105313
15.41,3060.9156162,121.5571071,-11.2309476,126.598373,11.2560604,586.0200842,0.3428611,586.0201845,0.0335219,35.3697294,0.7514731,33.0000029,-106.993716,9.7819994,0.2432739,0,5.4710419,-0.0079907,24895.0250818,3342,16.4541965,0.10602,202.5302118,155.996664,2.9548862,0.3995337,17227877.5864714,0,40.0044986,0.3159632,0.3160209,0.2128493,0.0204993,0.0826146,0.0427723,0.1247534,-0.0000937,0,0,0,0,0.0020802,0.0157343,15.748,194.778355,70.6911328,0.0578747,7.8003833,-13.9179515,581.2799013,322.8646214,0.01,2.0112186
15.42,3062.1306254,121.4447088,-11.2487149,126.4884406,11.2698061,586.3737447,0.343286,586.3738452,0.0335432,35.3625267,0.6891604,33.0000029,-106.9937122,9.7819957,0.1700985,0,5.5442992,-0.0104017,24895.0250818,3342,16.4541965,0.10602,202.6842419,155.996664,2.9646671,0.3991255,17208137.2509104,0,39.9128507,0.3159653,0.3159936,0.2128941,0.0204815,0.0825898,0.0298164,0.0865725,-0.0000683,0,0,0,0,0.0021407,0.015721,15.748,194.778355,70.6360324,0.0577752,7.724529,-13.9258491,581.1848411,322.8598355,0.01,2.0118932
15.43,3063.3445098,121.3321326,-11.2665278,126.3785158,11.2839762,586.7273363,0.3437111,586.727437,0.0335645,35.3559453,0.6272716,33.0000029,-106.9937084,9.781992,0.0965761,0,5.5910981,-0.0163537,24895.0250818,3342,16.4541965,0.10602,202.8399768,155.996664,2.9745563,0.3987174,17188409.3651691,0,39.8226677,0.3159675,0.3159767,0.2129389,0.0204637,0.0825649,0.0168773,0.0475258,0.0001541,0,0,0,0,0.0021815,0.0157077,15.748,194.778355,70.5803334,0.0576752,7.6486746,-13.9337393,581.0898689,322.855054,0.01,2.0126047
15.44,3064.5572675,121.2193783,-11.2843131,126.2685976,11.2984999,587.0808651,0.3441365,587.080966,0.0335858,35.3499797,0.5660193,33.0000029,-106.9937046,9.7819882,0.0229656,0,5.6106757,-0.059695,24895.0250818,3342,16.4541965,0.10602,202.9968787,155.996664,2.9845196,0.3983095,17168693.6025391,0,39.7339708,0.3159698,0.3159703,0.2129837,0.020446,0.0825401,0.0040011,0.0097082,-0.0004789,0,0,0,0,0.0022014,0.0156944,15.748,194.778355,70.5243025,0.057575,7.5728202,-13.9416222,580.9949848,322.8502769,0.01,2.0132696
15.45,3065.7688967,121.1064464,-11.3020553,126.1586848,11.3133518,587.4343374,0.3445621,587.4344384,0.0336071,35.344623,0.5054445,33.0000029,-106.9937008,9.7819845,0.0504656,0,-5.6040977,-0.0232243,24895.0250818,3342,16.4541965,0.10602,202.9361954,155.996664,2.9806662,0.3979017,17148989.6376299,0,39.6467614,0.3159722,0.3159747,0.2130286,0.0204282,0.0825153,0.008802,0.028226,-0.0004131,0,0,0,0,-0.0022008,0.015681,15.748,194.778355,70.4682049,0.0574695,7.4969659,-13.9494978,580.9001891,322.8455043,0.01,2.0139427
15.46,3066.9793959,120.9933702,-11.3131797,126.04878,11.3227463,587.7877588,0.344988,587.78786,0.0336284,35.3397696,0.4653486,33.0000029,-106.993697,9.7819808,0.099428,0,-5.5760982,-0.0104288,24895.0250818,3342,16.4541965,0.10602,202.8298164,155.996664,2.9739111,0.3975532,17131844.6461192,0,39.5721494,0.3159749,0.3159846,0.2130676,0.0204131,0.0824942,0.0173762,0.0539356,-0.0002889,0,0,0,0,-0.0021828,0.0156678,15.748,194.778355,70.4122884,0.0573613,7.4783588,-13.9573661,580.8054817,322.8407362,0.01,2.0146173
15.47,3068.1887638,120.880183,-11.3242426,125.9388864,11.332243,588.1411336,0.3454141,588.141235,0.0336497,35.3353148,0.4257478,33.0000029,-106.9936933,9.7819771,0.1478154,0,-5.5307864,-0.0060386,24895.0250818,3342,16.4541965,0.10602,202.7250929,155.996664,2.9672612,0.3972047,17114708.5572731,0,39.4982078,0.3159777,0.315999,0.2131066,0.020398,0.082473,0.0258832,0.0793537,-0.0000515,0,0,0,0,-0.0021513,0.0156545,15.748,194.778355,70.3567408,0.057249,7.4597517,-13.965227,580.7108629,322.8359725,0.01,2.015706
15.48,3069.3969992,120.7668857,-11.3351938,125.8290035,11.3417904,588.4944659,0.3458404,588.4945675,0.033671,35.331253,0.3867708,33.000003,-106.9936895,9.7819734,0.1954714,0,-5.4677839,-0.0037907,24895.0250818,3342,16.4541965,0.10602,202.6223455,155.996664,2.9607367,0.3968563,17097581.2448596,0,39.4249017,0.3159805,0.3160178,0.2131456,0.0203829,0.0824519,0.0342939,0.1037232,0.0004918,0,0,0,0,-0.0021063,0.0156412,15.748,194.778355,70.3017341,0.057136,7.4411447,-13.9730805,580.6163327,322.8312132,0.01,2.0168101
15.49,3070.6041011,120.6534796,-11.3459765,125.7191309,11.3513293,588.8477594,0.3462671,588.8478612,0.0336923,35.3275773,0.3485596,33.000003,-106.9936857,9.7819697,0.2422235,0,-5.3889144,-0.0022197,24895.0250818,3342,16.4541965,0.10602,202.5219186,155.996664,2.9543596,0.396508,17080462.5940385,0,39.352189,0.3159834,0.3160406,0.2131847,0.0203679,0.0824308,0.0425764,0.1277749,-0.0002169,0,0,0,0,-0.0020496,0.0156279,15.748,194.778355,70.2474368,0.0570255,7.4225376,-13.9809267,580.5218911,322.8264584,0.01,2.0174883
15.5,3071.8100684,120.5399668,-11.356537,125.6092684,11.3608013,589.2010181,0.3466939,589.2011201,0.0337136,35.3242793,0.3112445,33.000003,-106.9936819,9.781966,0.2879147,0,-5.2935223,-0.0014099,24895.0250818,3342,16.4541965,0.10602,202.424119,155.996664,2.9481493,0.3961597,17063352.4987421,0,39.2800224,0.3159863,0.316067,0.2132237,0.0203528,0.0824098,0.0507008,0.151757,-0.0003453,0,0,0,0,-0.0019812,0.0156146,15.748,194.778355,70.1940123,0.0569175,7.4039305,-13.9887654,580.4275383,322.8217081,0.01,2.0181557
